,question,answer,document
106,"George, O Curioso: Aventuras no Oeste Selvagem",https://globoplay.globo.com/george-o-curioso-aventuras-no-oeste-selvagem/t/DjL8XLhy6x/,https://globoplay.globo.com/categorias/filmes-de-aventura/
107,Anaconda 3,https://globoplay.globo.com/anaconda-3/t/7DDt5nQB8N/,https://globoplay.globo.com/categorias/filmes-de-aventura/
108,Conspiração Implacável,https://globoplay.globo.com/conspiracao-implacavel/t/HBWmWvdpVS/,https://globoplay.globo.com/categorias/filmes-de-aventura/
109,Voando Alto (2019),https://globoplay.globo.com/voando-alto-2019/t/J726Y26ZhB/,https://globoplay.globo.com/categorias/filmes-de-aventura/
110,Liga da Justiça: Os Cinco Fatais,https://globoplay.globo.com/liga-da-justica-os-cinco-fatais/t/YkxXhVbQsp/,https://globoplay.globo.com/categorias/filmes-de-aventura/
111,Super Urso - Um Resgate na Cidade Grande,https://globoplay.globo.com/super-urso-um-resgate-na-cidade-grande/t/gxSGf1LDTW/,https://globoplay.globo.com/categorias/filmes-de-aventura/
112,Astro Kid,https://globoplay.globo.com/astro-kid/t/qRyBSwtYTW/,https://globoplay.globo.com/categorias/filmes-de-aventura/
113,Meu Malvado Favorito 2,https://globoplay.globo.com/meu-malvado-favorito-2/t/f5GLVvZDqV/,https://globoplay.globo.com/categorias/filmes-de-aventura/
114,"Monos, Entre o Céu e o Inferno",https://globoplay.globo.com/monos-entre-o-ceu-e-o-inferno/t/FtKjPCbL7j/,https://globoplay.globo.com/categorias/filmes-de-aventura/
115,Meu Malvado Favorito,https://globoplay.globo.com/meu-malvado-favorito/t/Xy6HmkQsrM/,https://globoplay.globo.com/categorias/filmes-de-aventura/
116,Dahl e Potter: um Encontro Mágico,https://globoplay.globo.com/dahl-e-potter-um-encontro-magico/t/LjX81cB1qC/,https://globoplay.globo.com/categorias/filmes-de-aventura/
117,Tina & Téo - A Pedra Encantada,https://globoplay.globo.com/tina-teo-a-pedra-encantada/t/rzQhhrGD9X/,https://globoplay.globo.com/categorias/filmes-de-aventura/
118,A Jornada,https://globoplay.globo.com/a-jornada/t/ZQfmRXS6r9/,https://globoplay.globo.com/categorias/filmes-de-aventura/
119,Bem-Vindo à Morte Súbita,https://globoplay.globo.com/bem-vindo-a-morte-subita/t/TWzmKFjhH1/,https://globoplay.globo.com/categorias/filmes-de-aventura/
120,Além Da Escuridão - Star Trek,https://globoplay.globo.com/alem-da-escuridao-star-trek/t/bczft1hMhL/,https://globoplay.globo.com/categorias/filmes-de-aventura/
121,As Aventuras Do Pequeno Colombo,https://globoplay.globo.com/as-aventuras-do-pequeno-colombo/t/p8zGqZ1M5z/,https://globoplay.globo.com/categorias/filmes-de-aventura/
122,As Aventuras De Sammy,https://globoplay.globo.com/as-aventuras-de-sammy/t/ndk7MnGM2Z/,https://globoplay.globo.com/categorias/filmes-de-aventura/
123,Uma Aventura Lego,https://globoplay.globo.com/uma-aventura-lego/t/M61RYQLb1h/,https://globoplay.globo.com/categorias/filmes-de-aventura/
124,Indiana Jones E Os Caçadores Da Arca Perdida,https://globoplay.globo.com/indiana-jones-e-os-cacadores-da-arca-perdida/t/66LbyJKxRp/,https://globoplay.globo.com/categorias/filmes-de-aventura/
125,Indiana Jones E O Reino Da Caveira De Cristal,https://globoplay.globo.com/indiana-jones-e-o-reino-da-caveira-de-cristal/t/Tn61hXr8Jk/,https://globoplay.globo.com/categorias/filmes-de-aventura/
126,Van Helsing - O Caçador De Monstros,https://globoplay.globo.com/van-helsing-o-cacador-de-monstros/t/rjBrSrKDkx/,https://globoplay.globo.com/categorias/filmes-de-aventura/
127,Thelma & Louise,https://globoplay.globo.com/thelma-louise/t/RjfjKNrKqY/,https://globoplay.globo.com/categorias/filmes-de-aventura/
128,Lara Croft: Tomb Raider,https://globoplay.globo.com/lara-croft-tomb-raider/t/F1GVcYGGsS/,https://globoplay.globo.com/categorias/filmes-de-aventura/
129,My Hero Academia: 2 Heróis - O Filme,https://globoplay.globo.com/my-hero-academia-2-herois-o-filme/t/W8bsnZD8JK/,https://globoplay.globo.com/categorias/filmes-de-aventura/
130,Spartacus (1960),https://globoplay.globo.com/spartacus-1960/t/wxcQXCyBkP/,https://globoplay.globo.com/categorias/filmes-de-aventura/
131,Jornada Nas Estrelas Ii: A Ira De Khan,https://globoplay.globo.com/jornada-nas-estrelas-ii-a-ira-de-khan/t/1xJdpb8bTm/,https://globoplay.globo.com/categorias/filmes-de-aventura/
132,O Segredo Dos Animais,https://globoplay.globo.com/o-segredo-dos-animais/t/BtK1fk8Pxh/,https://globoplay.globo.com/categorias/filmes-de-aventura/
133,Zambezia,https://globoplay.globo.com/zambezia/t/GPvrCYJ1XF/,https://globoplay.globo.com/categorias/filmes-de-aventura/
134,O Homem Das Cavernas,https://globoplay.globo.com/o-homem-das-cavernas/t/gj5dx8Ntsb/,https://globoplay.globo.com/categorias/filmes-de-aventura/
135,Xuxa Em Sonho De Menina,https://globoplay.globo.com/xuxa-em-sonho-de-menina/t/PPGfwMYdcj/,https://globoplay.globo.com/categorias/filmes-de-aventura/
136,Jurassic Park - O Mundo Perdido,https://globoplay.globo.com/jurassic-park-o-mundo-perdido/t/FVTWQLYXnL/,https://globoplay.globo.com/categorias/filmes-de-aventura/
137,As Tartarugas Ninja: Fora Das Sombras,https://globoplay.globo.com/as-tartarugas-ninja-fora-das-sombras/t/GRrdPc8Wkk/,https://globoplay.globo.com/categorias/filmes-de-aventura/
138,Xxx: Reativado,https://globoplay.globo.com/xxx-reativado/t/Ks5BnJCjWR/,https://globoplay.globo.com/categorias/filmes-de-aventura/
139,Uma Aventura Lego 2,https://globoplay.globo.com/uma-aventura-lego-2/t/m5ybC1TsX8/,https://globoplay.globo.com/categorias/filmes-de-aventura/
140,Tomb Raider: A Origem,https://globoplay.globo.com/tomb-raider-a-origem/t/hsJqX1LdmY/,https://globoplay.globo.com/categorias/filmes-de-aventura/
141,Aliens Roubaram Meu Corpo,https://globoplay.globo.com/aliens-roubaram-meu-corpo/t/gy277GF5jH/,https://globoplay.globo.com/categorias/filmes-de-aventura/
142,Nosso Amigo Unicórnio,https://globoplay.globo.com/nosso-amigo-unicornio/t/56DKwHKwLY/,https://globoplay.globo.com/categorias/filmes-de-aventura/
143,Supervilões,https://globoplay.globo.com/superviloes/t/bcfj2r6fTG/,https://globoplay.globo.com/categorias/filmes-de-aventura/
144,Peter Pan: À Procura do Livro do Nunca,https://globoplay.globo.com/peter-pan-a-procura-do-livro-do-nunca/t/rbwwwzJWtD/,https://globoplay.globo.com/categorias/filmes-de-aventura/
145,Sargento Stubby,https://globoplay.globo.com/sargento-stubby/t/2YQNGN5b7X/,https://globoplay.globo.com/categorias/filmes-de-aventura/
